Date,Open,High,Low,Close
2017-11-03,257.78,258.5,257.3,258.44
2017-11-06,258.29,259,258.22,258.82
2017-11-07,258.97,259.35,258.09,258.7
2017-11-08,258.46,259.22,258.15,259.13
2017-11-09,257.73,258.39,256.36,258.2
2017-11-10,257.73,258.21,257.37,258.08
2017-11-13,257.32,258.59,257.27,258.34
2017-11-14,257.4,258.3581,256.52,257.75
2017-11-15,256.62,257.22,255.63,256.43
2017-11-16,257.52,259.04,257.4748,258.609
2017-11-17,258.22,258.44,257.77,257.89
2017-11-20,258.14,258.525,257.86,258.29
2017-11-21,259.18,260.2,259.09,259.96
2017-11-22,260.03,260.15,259.57,259.77
2017-11-24,260.28,260.48,260.16,260.34
2017-11-27,260.41,260.75,260,260.26
2017-11-28,260.76,262.9,258.4,262.85
2017-11-29,263.02,263.63,262.2,262.73
2017-11-30,263.76,266.05,263.67,264.88
2017-12-01,264.77,265.31,260.76,264.44
2017-12-04,266.31,266.8,264.12,264.13
2017-12-05,264.43,265.15,263.04,263.2
2017-12-06,262.87,263.73,262.71,263.21
2017-12-07,263.09,264.43,262.94,264.04
2017-12-08,265.01,265.52,264.72,265.49
2017-12-11,265.57,266.38,265.49,266.34
2017-12-12,266.59,267.32,266.345,266.79
2017-12-13,267.06,267.56,266.65,266.73
2017-12-14,267.12,267.22,265.6,265.67
2017-12-15,265.45,267.04,265.39,266.53
2017-12-18,268.08,268.6,267.98,268.18
2017-12-19,268.48,268.53,267.09,267.22
2017-12-20,268.25,268.33,266.69,267.04
2017-12-21,267.73,268.385,267.3,267.57
2017-12-22,267.6,267.635,266.9,267.48
2017-12-26,267.06,267.39,266.885,267.17
2017-12-27,267.36,267.73,267.01,267.33
2017-12-28,267.85,267.92,267.45,267.86
2017-12-29,268.55,268.55,266.64,266.88
2018-01-02,267.84,268.81,267.4,268.8
2018-01-03,268.95,270.64,268.95,270.47
2018-01-04,271.21,272.16,271.1,271.63
2018-01-05,272.5,273.56,271.95,273.39
2018-01-08,273.31,274.1,272.98,273.93
2018-01-09,274.4,275.25,274.09,274.53
2018-01-10,273.69,274.42,272.92,274.1
2018-01-11,274.75,276.09,274.56,276.08
2018-01-12,276.42,278.11,276.27,277.91
2018-01-16,279.35,280.09,276.18,276.96
2018-01-17,278.04,280.05,277.19,279.61
2018-01-18,279.5,279.96,278.58,279.18
2018-01-19,279.8,280.4,279.14,280.38
2018-01-22,280.17,282.68,280.11,282.67
2018-01-23,282.74,283.62,282.37,283.26
2018-01-24,283.99,284.7,281.84,283.18
2018-01-25,284.16,284.27,282.405,283.28
2018-01-26,284.27,286.58,283.96,286.57
2018-01-29,285.97,286.43,284.5,284.68
2018-01-30,282.59,283.29,281.22,281.66
2018-01-31,282.73,283.3,280.68,281.91
2018-02-01,281.04,283.06,280.68,281.6
2018-02-02,280.08,280.23,275.41,275.52
2018-02-05,273.47,275.85,263.31,264.18
2018-02-06,259.99,269.7,254.12,269.18
2018-02-07,268.5,272.36,267.63,267.66
2018-02-08,267.97,268.17,257.59,257.72
2018-02-09,260.8,263.61,252.92,261.67
2018-02-12,263.87,267.01,261.88,265.26
2018-02-13,263.94,266.62,263.31,266.01
2018-02-14,264.47,270,263.97,269.71
2018-02-15,271.59,273.01,268.77,273
2018-02-16,272.31,275.32,272.27,273.09
2018-02-20,272.03,273.67,264.84,271.43
2018-02-21,271.9,274.72,269.98,270
2018-02-22,271.09,273.05,269.64,270.32
2018-02-23,271.81,274.7,271.25,274.69
2018-02-26,275.93,278.01,275.26,277.89
2018-02-27,278.11,278.92,274.36,274.38
2018-02-28,275.68,276.19,271.31,271.33
2018-03-01,271.41,273.17,266,267.73
2018-03-02,265.8,269.72,264.82,269.13
2018-03-05,267.73,272.89,267.61,272.21
2018-03-06,273.27,273.39,271.18,272.89
2018-03-07,270.44,273.18,270.2,272.8
2018-03-08,273.54,274.24,272.42,274.08
2018-03-09,275.7,278.85,275.34,278.82
2018-03-12,279.2,279.91,278.0801,278.5
2018-03-13,279.87,280.41,276.03,276.69
2018-03-14,277.81,278.02,274.67,275.27
2018-03-15,275.88,276.61,274.43,275.01
2018-03-16,274.48,275.39,274.16,274.19
2018-03-19,273.33,273.38,268.62,270.49
2018-03-20,270.93,271.67,270.18,270.94
2018-03-21,270.9,273.27,270.19,270.43
2018-03-22,267.91,268.87,263.36,263.67
2018-03-23,264.16,265.02,257.83,258.01
2018-03-26,262.13,265.43,259.41,265.17
2018-03-27,266.17,266.77,258.84,260.53
2018-03-28,260.75,262.64,258.58,259.84
2018-03-29,261.1,265.26,260.28,263.49
2018-04-02,262.56,263.13,254.67,257.53
2018-04-03,258.87,261.31,256.84,260.77
2018-04-04,256.73,264.355,256.6,263.83
2018-04-05,265.54,266.64,262.53,265.65
2018-04-06,263.42,265.11,258,259.8
2018-04-09,261.38,264.84,260.54,260.86
2018-04-10,264.27,266.04,262.98,265.14
2018-04-11,263.48,265.64,263.39,263.75
2018-04-12,265.26,267,263.7436,265.91
2018-04-13,267.41,267.54,264.01,265.16
2018-04-16,267,268.2,266.07,267.32
2018-04-17,269.34,270.87,267.3087,270.15
2018-04-18,270.69,271.3,269.87,270.37
2018-04-19,269.65,269.88,267.72,268.86
2018-04-20,268.81,269.06,265.61,266.63
2018-04-23,267.26,267.89,265.35,266.58
2018-04-24,267.72,267.9762,261.28,263.03
2018-04-25,262.91,264.13,260.85,263.57
2018-04-26,264.79,267.2452,264.29,266.31
2018-04-27,267.02,267.34,265.5,266.58
2018-04-30,267.24,267.89,264.43,264.45
2018-05-01,263.9,265.1,262.11,264.99
2018-05-02,264.76,265.68,262.76,263.2
2018-05-03,262.26,263.36,259.05,262.575
2018-05-04,261.48,266.7892,261.15,266
2018-05-07,266.9,268.02,266.11,266.9
2018-05-08,266.5,267.325,265.15,266.9
2018-05-09,267.68,269.865,267.09,269.44
2018-05-10,270.35,272.39,269.5404,272.01
2018-05-11,272.16,273.15,271.58,272.64
2018-05-14,273.34,274.08,272.36,272.92
2018-05-15,271.56,271.61,270.03,271.03
2018-05-16,271.11,272.76,271.1,272.21
2018-05-17,271.94,273.23,271.13,272.01
2018-05-18,271.62,272.03,270.93,271.34
2018-05-21,272.97,273.98,272.6,273.36
2018-05-22,273.96,274.25,272.24,272.56
2018-05-23,271.18,273.39,270.99,273.38
2018-05-24,272.92,273.22,270.78,272.85
2018-05-25,272.15,272.86,271.58,272.18
2018-05-29,270.31,271.17,267.76,269.1
2018-05-30,270.53,273.11,270.42,272.58
2018-05-31,272.16,272.49,270.255,270.74
2018-06-01,272.4,273.94,272.33,273.65
2018-06-04,274.52,275.185,274.26,274.9
2018-06-05,275.04,275.53,274.18,275.2
2018-06-06,275.81,277.52,275.09,277.5
2018-06-07,277.95,278.28,276.34,277.33
2018-06-08,276.85,278.25,276.66,278.2
2018-06-11,278.44,279.37,278.31,278.565
2018-06-12,279.03,279.33,278.19,278.98
2018-06-13,279.17,279.48,277.8,277.92
2018-06-14,279.01,279.33,278.0599,278.72
2018-06-15,276.6,277.51,275.35,277.2
2018-06-18,275.49,276.7,274.95,276.57
2018-06-19,274,275.75,273.53,275.51
2018-06-20,276.27,276.72,275.59,275.98
2018-06-21,275.96,275.98,273.68,274.23
2018-06-22,275.66,275.785,274.49,274.71
2018-06-25,273.44,273.6162,269.1,271.01
2018-06-26,271.64,272.56,270.79,271.55
2018-06-27,272.26,273.865,269.18,269.27
2018-06-28,269.29,271.75,268.49,270.95
2018-06-29,272.12,273.66,271.19,271.19
2018-07-02,269.51,272.04,269.24,271.94
2018-07-03,272.87,272.98,270.42,270.83
2018-07-05,272.16,273.18,270.96,273.09
2018-07-06,273.14,275.84,272.715,275.37
2018-07-09,276.55,277.96,276.5,277.89
2018-07-10,278.41,279.01,278.08,278.82
2018-07-11,277.14,278.04,276.52,276.91
2018-07-12,278.27,279.43,277.6,279.3
2018-07-13,279.19,279.93,278.66,279.57
2018-07-16,279.64,279.803,278.84,279.35
2018-07-17,278.47,280.91,278.41,280.5
2018-07-18,280.59,281.18,280.06,281.05
2018-07-19,280.31,280.74,279.46,280.01
2018-07-20,279.76,280.48,279.5,279.74
2018-07-23,279.45,280.43,279.06,280.24
2018-07-24,281.79,282.56,280.63,281.57
2018-07-25,281.33,284.37,281.28,284.13
2018-07-26,283.21,284.11,283.09,283.29
2018-07-27,283.71,283.82,280.38,281.46
2018-07-30,281.49,281.69,279.36,279.89
2018-07-31,280.81,282.02,280.38,281.22
2018-08-01,281.56,282.13,280.1315,280.92
2018-08-02,279.38,282.58,279.16,282.34
2018-08-03,282.53,283.65,282.33,283.64
2018-08-06,283.56,284.99,283.2015,284.68
2018-08-07,285.39,286.01,285.24,285.54
2018-08-08,285.39,285.91,284.94,285.42
2018-08-09,285.53,285.97,284.915,285.06
2018-08-10,283.45,284.055,282.36,283.12
2018-08-13,283.47,284.16,281.77,282.05
2018-08-14,282.92,284.17,282.4833,283.86
2018-08-15,282.38,282.54,280.16,281.76
2018-08-16,283.4,285.04,283.36,284.1
2018-08-17,283.83,285.5601,283.37,285.02
2018-08-20,285.57,285.97,285.06,285.71
2018-08-21,286.24,287.31,286.105,286.25
2018-08-22,285.88,286.76,285.575,286.2
2018-08-23,285.97,286.94,285.43,285.77
2018-08-24,286.44,287.67,286.38,287.5
2018-08-27,288.86,289.9,288.68,289.72
2018-08-28,290.3,290.4175,289.4,289.88
2018-08-29,290.16,291.74,289.8854,291.47
2018-08-30,290.94,291.36,289.63,290.24
2018-08-31,289.84,290.81,289.29,290.22
2018-09-04,289.84,290.21,288.68,289.87
2018-09-05,289.41,289.64,287.89,289.06
2018-09-06,289.15,289.49,287,288.2
2018-09-07,286.98,288.7,286.71,287.56
2018-09-10,288.76,289.04,287.88,288.09
2018-09-11,287.37,289.55,286.975,289.11
2018-09-12,289.06,289.8,288.23,289.16
2018-09-13,290.32,291.0384,289.995,290.82
2018-09-14,291.06,291.27,290,290.9
2018-09-17,290.82,290.86,289.03,289.34
2018-09-18,289.57,291.58,289.55,290.9
2018-09-19,290.97,291.69,290.825,291.25
2018-09-20,292.64,293.94,292.51,293.55
2018-09-21,293.09,293.22,291.81,292.01
2018-09-24,291.34,291.5,290.37,291.07
2018-09-25,291.53,291.65,290.4833,290.7
2018-09-26,290.92,292.24,289.41,289.84
2018-09-27,290.44,291.91,290.1,290.65
2018-09-28,289.99,291.28,289.95,290.61
2018-10-01,292.13,292.93,290.98,291.67
2018-10-02,291.56,292.355,291.14,291.57
2018-10-03,292.72,293.21,291.32,291.78
2018-10-04,291.18,291.24,287.66,289.47
2018-10-05,289.69,290.27,286.22,287.89
2018-10-08,287.04,288.22,285.5,287.8
2018-10-09,287.39,288.86,286.77,287.43
2018-10-10,286.83,286.91,277.88,278.17
2018-10-11,277.08,278.9,270.36,272.25
2018-10-12,276.77,277.09,272.37,276.01
2018-10-15,275.55,277.04,274.3,274.48
2018-10-16,276.57,280.82,276.07,280.3
2018-10-17,280.44,281.15,277.56,280.4
2018-10-18,279.4,280.07,274.97,276.47
2018-10-19,277.12,279.3,275.47,276.19
2018-10-22,277,277.36,274.41,275.06
2018-10-23,270.94,274.87,268.61,273.54
2018-10-24,273.33,273.76,264.7,265.22
2018-10-25,267.37,271.81,266.23,270.14
2018-10-26,265.92,271,262.29,265.29
2018-10-29,268.78,270.25,259.85,263.8
2018-10-30,263.67,268.12,263.12,267.81
2018-10-31,270.65,273.23,270.12,270.69
2018-11-01,271.62,273.73,270.38,273.51
2018-11-02,274.74,275.23,269.59,271.8
2018-11-05,272.44,274.01,271.35,273.38
2018-11-06,273.32,275.3,273.25,275.12
2018-11-07,277.56,281.1,275.1398,280.91
2018-11-08,280.14,281.22,279.22,280.44
2018-11-09,279.03,279.24,276.18,277.83
2018-11-12,277.15,277.46,271.99,272.49
2018-11-13,273.09,275.325,271.25,272.06
2018-11-14,274.16,274.61,268.4499,270.13
2018-11-15,268.78,273.54,267.0102,273.07
2018-11-16,271.79,276,271.21,273.68
2018-11-19,273.05,273.6176,266.748,269.08
2018-11-20,265.36,269.1,263.15,264.18
2018-11-21,265.86,267.15,264.2527,265.08
2018-11-23,263.18,265.0662,263.07,263.34
2018-11-26,265.78,268.2909,263.3652,267.46
2018-11-27,266.34,268.37,265.66,268.34
2018-11-28,269.6,275.1,268.3272,274.5
2018-11-29,273.71,275.55,272.43,273.93
2018-11-30,273.81,279.11,273.45,275.78
2018-12-03,280.28,280.4,277.505,279.25
2018-12-04,278.37,279.2317,269.9,270.3
2018-12-06,265.92,270.3161,262.44,269.95
2018-12-07,269.46,271.22,262.63,263.64
2018-12-10,263.37,265.1613,258.62,264.07
2018-12-11,267.66,267.87,262.48,264.1
2018-12-12,267.47,269,264.0644,265.53
2018-12-13,266.52,267.49,264.12,265.41
2018-12-14,262.96,265.5126,259.85,260.5
2018-12-17,259.4,260.68,253.525,255.1
2018-12-18,257.2,257.95,253.28,255.12
2018-12-19,255.17,259.4,249.35,251.19
2018-12-20,249.86,251.62,244.65,247.25
2018-12-21,246.74,249.71,239.98,240.73
2018-12-24,239.04,240.8355,234.31,234.41
2018-12-26,235.97,246,233.76,245.96
2018-12-27,242.57,248.01,238.96,248.01
2018-12-28,249.58,251.4,246.45,247.6899
2018-12-31,249.56,250.16,247.47,248.55
2019-01-02,245.98,251.21,245.95,249.89
2019-01-03,248.23,248.57,244.03,244.46
2019-01-04,247.59,253.11,247.17,252.41
2019-01-07,252.69,255.95,251.69,254.4
2019-01-08,256.82,257.31,254,256.65
2019-01-09,257.56,258.91,241.4,257.71
2019-01-10,256.26,259.16,255.5,258.94
2019-01-11,257.68,259.0098,257.03,258.76
2019-01-14,256.86,258.3,256.41,257.69
2019-01-15,257.82,260.7,257.25,260.21
2019-01-16,260.83,261.9666,260.6,260.94
2019-01-17,260.01,263.92,259.96,262.88
2019-01-18,264.98,266.98,262.998,266.16
2019-01-22,264.82,265.06,261.06,261.97
2019-01-23,264.01,264.79,260.66,263.1
2019-01-24,263.21,264.2,262.08,263.69
2019-01-25,265.61,266.7,263.6595,265.7
2019-01-28,263.39,263.82,261.79,263.635
2019-01-29,263.92,264.55,262.48,263.31
2019-01-30,265.1,268.52,264.25,267.4625
2019-01-31,267.51,270.47,267.27,270.2325
2019-02-01,270.15,271.2,269.18,270.07
2019-02-04,270.11,271.8,269.36,271.78
2019-02-05,272.44,273.44,271.88,273.13
2019-02-06,272.79,273.34,271.92,272.7
2019-02-07,270.94,271.55,268.29,269.97
2019-02-08,268.75,270.2874,267.83,270.08
2019-02-11,271.2,271.49,270.03,270.64
2019-02-12,272.42,274.52,272.34,274.075
2019-02-13,275.03,275.93,274.56,274.98
2019-02-14,273.78,275.64,266.75,274.535
2019-02-15,276.36,277.34,276.13,277.27
2019-02-19,276.4813,278.58,276.47,277.78
2019-02-20,277.81,278.92,277.25,278.43
2019-02-21,277.7,278.1,276.345,277.46
2019-02-22,278.11,279.36,277.4029,279.15
2019-02-25,280.73,281.31,279.43,279.57
2019-02-26,279.13,280.3,278.9,279.34
2019-02-27,278.52,279.59,277.48,279.23
2019-02-28,278.96,279.45,278.32,278.54
2019-03-01,280.44,280.88,278.82,280.49
2019-03-04,281.6,281.87,276.84,279.41
2019-03-05,279.54,279.76,278.41,279.05
2019-03-06,279.15,279.16,276.97,277.29
2019-03-07,276.83,276.99,274.07,275.08
2019-03-08,272.94,274.65,272.42,274.525
2019-03-11,275.26,278.62,270.14,278.5
2019-03-12,279.06,280.07,278.85,279.44
2019-03-13,280.48,282.38,280.3,281.34
2019-03-14,281.37,281.84,280.6662,281.19
2019-03-15,280.52,282.21,280.2794,281.35
2019-03-18,281.55,282.66,281.3,282.38
2019-03-19,283.485,284.36,281.41,282.48
2019-03-20,282.16,283.5,280.32,281.53
2019-03-21,280.64,285.18,280.59,284.67
2019-03-22,283.22,283.8034,279.18,279.25
2019-03-25,278.87,280.1853,277.64,279.03
2019-03-26,280.99,282.18,279.56,281.02
2019-03-27,281.11,281.76,277.93,279.72
2019-03-28,280.35,281.21,279.07,280.79
2019-03-29,282.39,282.84,281.14,282.62
2019-04-01,284.7,286.16,284.4,285.89
2019-04-02,286.04,286.23,285.09,285.98
2019-04-03,287.32,287.76,285.75,286.52
2019-04-04,286.78,287.459,286.01,287.22
2019-04-05,287.92,288.63,287.2272,288.62
